Product_ID,Product_Name,Category,Brand,Price,List_Price,Rating,Reviews,BestSeller,Prime,AmazonChoice,Stock,Status,Image_URL,Description
B0CZKPF2QH,"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 16GB RAM, 288GB Storage (128GB eMMC + 160GB Docking Station Set), Intel UHD Graphics, 720p Webcam, Wi-Fi, 1 Year Office 365, Win 11 S, Silver",Electronics,Unknown,309,399,,1986,FALSE,FALSE,FALSE,119,Available,https://images.pexels.com/photos/1181449/pexels-photo-1181449.jpeg,"Premium quality HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 16GB RAM, 288GB Storage (128GB eMMC + 160GB Docking Station Set), Intel UHD Graphics, 720p Webcam, Wi-Fi, 1 Year Office 365, Win 11 S, Silver"
B0C3RNRB8W,"HP 17 Laptop, 17.3” HD+ Display, 11th Gen Intel Core i3-1125G4 Processor, 32GB RAM, 1TB SSD, Wi-Fi, HDMI, Webcam, Windows 11 Home, Silver",Electronics,Unknown,475,475,,1585,FALSE,FALSE,FALSE,171,Available,https://images.pexels.com/photos/15940010/pexels-photo-15940010.jpeg,"Premium quality HP 17 Laptop, 17.3” HD+ Display, 11th Gen Intel Core i3-1125G4 Processor, 32GB RAM, 1TB SSD, Wi-Fi, HDMI, Webcam, Windows 11 Home, Silver"
B0CBJ46QZX,"Lenovo Newest Flagship Chromebook, 14'' FHD Touchscreen Slim Thin Light Laptop Computer, 8-Core MediaTek Kompanio 520 Processor, 4GB RAM, 64GB eMMC, WiFi 6,Chrome OS+HubxcelAccesory, Abyss Blue",Electronics,Unknown,206.99,299.99,,497,FALSE,FALSE,FALSE,150,Available,https://images.pexels.com/photos/9263102/pexels-photo-9263102.jpeg,"Premium quality Lenovo Newest Flagship Chromebook, 14'' FHD Touchscreen Slim Thin Light Laptop Computer, 8-Core MediaTek Kompanio 520 Processor, 4GB RAM, 64GB eMMC, WiFi 6,Chrome OS+HubxcelAccesory, Abyss Blue"
B0D9K758B1,"HP 15.6"" Portable Laptop (Include 1 Year Microsoft 365), HD Display, Intel Quad-Core N200 Processor, 16GB RAM, 128GB Storage, Wi-Fi 6, Webcam, HDMI, Numeric Keypad, Windows 11 Home, Black",Electronics,Unknown,286.95,286.95,,675,FALSE,FALSE,FALSE,169,Available,https://images.pexels.com/photos/5793947/pexels-photo-5793947.jpeg,"Premium quality HP 15.6"" Portable Laptop (Include 1 Year Microsoft 365), HD Display, Intel Quad-Core N200 Processor, 16GB RAM, 128GB Storage, Wi-Fi 6, Webcam, HDMI, Numeric Keypad, Windows 11 Home, Black"
B0BZ8X9HGT,"HP Notebook Laptop, 15.6"" HD Touchscreen, Intel Core i3-1115G4 Processor, 32GB RAM, 1TB PCIe SSD, Webcam, Type-C, HDMI, SD Card Reader, Wi-Fi, Windows 11 Home, Silver",Electronics,Unknown,404.97,435.9,,1010,FALSE,FALSE,FALSE,277,Available,https://images.pexels.com/photos/6611936/pexels-photo-6611936.jpeg,"Premium quality HP Notebook Laptop, 15.6"" HD Touchscreen, Intel Core i3-1115G4 Processor, 32GB RAM, 1TB PCIe SSD, Webcam, Type-C, HDMI, SD Card Reader, Wi-Fi, Windows 11 Home, Silver"
B0CLHCWNV8,"ASUS Vivobook Laptop, 14"" FHD Display, i3-1215U, 16GB RAM, 512GB SSD, Wi-Fi 6, HDMI, Webcam, Touchpad, Windows 11 Home, Blue",Electronics,Unknown,310,310,,35,FALSE,FALSE,FALSE,211,Available,https://images.pexels.com/photos/11129922/pexels-photo-11129922.jpeg,"Premium quality ASUS Vivobook Laptop, 14"" FHD Display, i3-1215U, 16GB RAM, 512GB SSD, Wi-Fi 6, HDMI, Webcam, Touchpad, Windows 11 Home, Blue"
B0DKDV6QS6,"ACEMAGIC 2024 Newest 17.3Inch Laptop,FHD Display Laptop with Quad Core-12th Alder Lake N97(Up to 3.6GHz), 6000Mah Battery,16GB RAM 512GB ROM Business Laptop Computer.",Electronics,Unknown,399.99,1499.99,,12,FALSE,FALSE,FALSE,296,Available,https://images.pexels.com/photos/6001241/pexels-photo-6001241.jpeg,"Premium quality ACEMAGIC 2024 Newest 17.3Inch Laptop,FHD Display Laptop with Quad Core-12th Alder Lake N97(Up to 3.6GHz), 6000Mah Battery,16GB RAM 512GB ROM Business Laptop Computer."
B0CMRGBXM9,"Acer Nitro V Gaming Laptop | Intel Core i7-13620H Processor | NVIDIA GeForce RTX 4050 Laptop GPU | 15.6"" FHD IPS 144Hz Display | 16GB DDR5 | 512GB Gen 4 SSD | WiFi 6 | Backlit KB | ANV15-51-73B9",Electronics,Unknown,799.99,849.99,,360,FALSE,FALSE,FALSE,180,Available,https://images.pexels.com/photos/19935029/pexels-photo-19935029.jpeg,"Premium quality Acer Nitro V Gaming Laptop | Intel Core i7-13620H Processor | NVIDIA GeForce RTX 4050 Laptop GPU | 15.6"" FHD IPS 144Hz Display | 16GB DDR5 | 512GB Gen 4 SSD | WiFi 6 | Backlit KB | ANV15-51-73B9"
B0CV5ZSR17,"Acer Aspire Go 15 Slim Laptop | 15.6"" Full HD IPS 1080P Display | Intel Core i3-N305| Intel UHD Graphics | 8GB LPDDR5 | 128GB HD | Wi-Fi 6 | AI PC | Windows 11 Home in S Mode | AG15-31P-3947",Electronics,Unknown,269.99,269.99,,1331,FALSE,FALSE,FALSE,41,Available,https://images.pexels.com/photos/3747070/pexels-photo-3747070.jpeg,"Premium quality Acer Aspire Go 15 Slim Laptop | 15.6"" Full HD IPS 1080P Display | Intel Core i3-N305| Intel UHD Graphics | 8GB LPDDR5 | 128GB HD | Wi-Fi 6 | AI PC | Windows 11 Home in S Mode | AG15-31P-3947"
B0D262TPSM,"Dell 15 15.6"" FHD 120Hz Business Laptop Computer, 12th Gen Intel 10-Core i5-1235U (Beat i7-1195G7), 32GB DDR4 RAM, 1TB PCIe SSD, 802.11ac WiFi, Bluetooth, Carbon Black, Windows 11 Pro",Electronics,Unknown,530.1,589,,25,FALSE,FALSE,FALSE,272,Available,https://images.pexels.com/photos/5942722/pexels-photo-5942722.jpeg,"Premium quality Dell 15 15.6"" FHD 120Hz Business Laptop Computer, 12th Gen Intel 10-Core i5-1235U (Beat i7-1195G7), 32GB DDR4 RAM, 1TB PCIe SSD, 802.11ac WiFi, Bluetooth, Carbon Black, Windows 11 Pro"
B0CT4HX4T9,"Lined Spiral Journal Notebook for Women & Men, 140 Pages, College Ruled Hardcover Notebook for Work & Note Taking, Journals for Writing, A5(6""x8"") - Green",Books,Unknown,5.99,7.99,,1158,FALSE,FALSE,TRUE,255,Available,https://images.pexels.com/photos/8250997/pexels-photo-8250997.jpeg,"Premium quality Lined Spiral Journal Notebook for Women & Men, 140 Pages, College Ruled Hardcover Notebook for Work & Note Taking, Journals for Writing, A5(6""x8"") - Green"
B003O2RXUQ,"Five Star Spiral Notebook + Study App, 5 Subject, College Ruled Paper, Fights Ink Bleed, Water Resistant Cover, 8-1/2"" x 11"", 200 Sheets, Black (72081)",Books,Unknown,5.68,11.99,,30479,TRUE,FALSE,FALSE,68,Available,https://images.pexels.com/photos/368888/pexels-photo-368888.jpeg,"Premium quality Five Star Spiral Notebook + Study App, 5 Subject, College Ruled Paper, Fights Ink Bleed, Water Resistant Cover, 8-1/2"" x 11"", 200 Sheets, Black (72081)"
B00D3OR58A,"Oxford Spiral Notebook 6 Pack, 1 Subject, College Ruled Paper, 8 x 10-1/2 Inch, Color Assortment Design May Vary (65007)",Books,Unknown,11.99,12.81,,42678,FALSE,FALSE,FALSE,78,Available,https://images.pexels.com/photos/12039670/pexels-photo-12039670.jpeg,"Premium quality Oxford Spiral Notebook 6 Pack, 1 Subject, College Ruled Paper, 8 x 10-1/2 Inch, Color Assortment Design May Vary (65007)"
B00P9U2EM8,"Mead Spiral Notebooks, 6 Pack, 1 Subject, College Ruled Paper, 7-1/2"" x 10-1/2"", 70 Sheets per Notebook, Color Will Vary (73065)",Books,Unknown,12.21,12.21,,16143,FALSE,FALSE,FALSE,189,Available,https://images.pexels.com/photos/4925628/pexels-photo-4925628.jpeg,"Premium quality Mead Spiral Notebooks, 6 Pack, 1 Subject, College Ruled Paper, 7-1/2"" x 10-1/2"", 70 Sheets per Notebook, Color Will Vary (73065)"
B01DN8TCEU,"Amazon Basics Classic Lined Notebook, 240 Pages Hardcover, 5 x 8.25-Inch, Black",Books,Unknown,6.39,8.54,,46185,FALSE,FALSE,FALSE,207,Available,https://images.pexels.com/photos/3650937/pexels-photo-3650937.jpeg,"Premium quality Amazon Basics Classic Lined Notebook, 240 Pages Hardcover, 5 x 8.25-Inch, Black"
B07L4JCG7T,"PAPERAGE Lined Journal Notebook, (Black), 160 Pages, Medium 5.7 inches x 8 inches - 100 GSM Thick Paper, Hardcover",Books,Unknown,9.95,9.95,,56144,TRUE,FALSE,FALSE,290,Available,https://images.pexels.com/photos/15422314/pexels-photo-15422314.jpeg,"Premium quality PAPERAGE Lined Journal Notebook, (Black), 160 Pages, Medium 5.7 inches x 8 inches - 100 GSM Thick Paper, Hardcover"
B07YLTJHH4,"Amazon Basics Professional Journal, 10.5X7.5 inches, Black, 2-Pack",Books,Unknown,22.09,22.09,,4283,FALSE,FALSE,FALSE,209,Available,https://images.pexels.com/photos/5712509/pexels-photo-5712509.jpeg,"Premium quality Amazon Basics Professional Journal, 10.5X7.5 inches, Black, 2-Pack"
B0BWYLWWC1,ZICOTO Aesthetic Spiral Notebook Set of 3 For Women - Cute College Ruled 8x6 Journal/Notebook with Large Pockets And Lined Pages - Perfect Supplies to Stay Organized at Work or School,Books,Unknown,16.99,16.99,,1179,FALSE,FALSE,FALSE,194,Available,https://images.pexels.com/photos/159682/spring-notebook-book-perspective-159682.jpeg,Premium quality ZICOTO Aesthetic Spiral Notebook Set of 3 For Women - Cute College Ruled 8x6 Journal/Notebook with Large Pockets And Lined Pages - Perfect Supplies to Stay Organized at Work or School
B0B4DKQSDV,"Lined Journal Notebook for Women Men,256 Pages A5 Hardcover Leather Journals for Writing,Travel,Business,Work & School,College Ruled Notebooks for Note Taking,Diary Notepad 5.7""×8.3""(Brown)",Books,Unknown,9.99,13.99,,3334,FALSE,FALSE,FALSE,70,Available,https://images.pexels.com/photos/15422314/pexels-photo-15422314.jpeg,"Premium quality Lined Journal Notebook for Women Men,256 Pages A5 Hardcover Leather Journals for Writing,Travel,Business,Work & School,College Ruled Notebooks for Note Taking,Diary Notepad 5.7""×8.3""(Brown)"
8883701127,"Moleskine Classic Notebook, Large, Ruled, Black, Hard Cover (5 x 8.25)",Beauty,Unknown,16.75,20.08,,46469,FALSE,FALSE,FALSE,74,Available,https://images.pexels.com/photos/5861186/pexels-photo-5861186.jpeg,"Premium quality Moleskine Classic Notebook, Large, Ruled, Black, Hard Cover (5 x 8.25)"
B08NYRMWZ8,"Yansanido Spiral Notebook, 4 Pcs 8.3 Inch x 5.9 Inch A5 Thick Plastic Hardcover 8mm Ruled 4 Color 80 Sheets -160 Pages Journals for Study and Notes (style 10-Wine Red,Brown,Green,ivory, A5)",Books,Unknown,12.99,12.99,,2263,FALSE,FALSE,FALSE,263,Available,https://images.pexels.com/photos/159682/spring-notebook-book-perspective-159682.jpeg,"Premium quality Yansanido Spiral Notebook, 4 Pcs 8.3 Inch x 5.9 Inch A5 Thick Plastic Hardcover 8mm Ruled 4 Color 80 Sheets -160 Pages Journals for Study and Notes (style 10-Wine Red,Brown,Green,ivory, A5)"
B0CWS3YSVG,"Five Star Spiral Notebook, 2 Subject, College Ruled, 9 1/2"" x 6"" 80 Sheets, Sedona Orange (840029CD1-ECM)",Books,Unknown,2.79,4.99,,580,FALSE,FALSE,FALSE,150,Available,https://images.pexels.com/photos/3650937/pexels-photo-3650937.jpeg,"Premium quality Five Star Spiral Notebook, 2 Subject, College Ruled, 9 1/2"" x 6"" 80 Sheets, Sedona Orange (840029CD1-ECM)"
B0CBG7WRWK,"Lined Journal Notebook, 3 Pack A5 College Ruled Notebooks for Work, Hardcover Notebook Each with 2 Pockets & Pen, Leather Journal for Women, Men, 160 Pages, 100GSM Thick Paper (Black, Brown, Grey)",Books,Unknown,59.99,59.99,,244,FALSE,FALSE,FALSE,154,Available,https://images.pexels.com/photos/574283/pexels-photo-574283.jpeg,"Premium quality Lined Journal Notebook, 3 Pack A5 College Ruled Notebooks for Work, Hardcover Notebook Each with 2 Pockets & Pen, Leather Journal for Women, Men, 160 Pages, 100GSM Thick Paper (Black, Brown, Grey)"
B0028N6PSS,"Mead Composition Notebooks, 12 Pack, Wide Ruled Paper, 9-3/4"" x 7-1/2"", 100 Sheets per Comp Book, Black Marble (72936)",Books,Unknown,20.95,83.29,,12354,TRUE,FALSE,FALSE,40,Available,https://images.pexels.com/photos/5861186/pexels-photo-5861186.jpeg,"Premium quality Mead Composition Notebooks, 12 Pack, Wide Ruled Paper, 9-3/4"" x 7-1/2"", 100 Sheets per Comp Book, Black Marble (72936)"
B0CZ6PW951,"Lined Spiral Journal Notebook for Women, A5 College Ruled Journals for Writing, Hardcover Notebooks for Work, Note taking and Office School Supplies,140 Pages - Purple",Books,Unknown,5.94,6.99,,335,FALSE,FALSE,FALSE,186,Available,https://images.pexels.com/photos/8729352/pexels-photo-8729352.jpeg,"Premium quality Lined Spiral Journal Notebook for Women, A5 College Ruled Journals for Writing, Hardcover Notebooks for Work, Note taking and Office School Supplies,140 Pages - Purple"
B07WFVVCLX,"Rocketbook Core Reusable Smart Notebook | Innovative, Eco-Friendly, Digitally Connected Notebook with Cloud Sharing Capabilities | Lined, 8.5"" x 11"", 36 Pg, Infinity Black",Fashion,Unknown,23.99,36.99,,28604,FALSE,FALSE,FALSE,293,Available,https://images.pexels.com/photos/4219040/pexels-photo-4219040.jpeg,"Premium quality Rocketbook Core Reusable Smart Notebook | Innovative, Eco-Friendly, Digitally Connected Notebook with Cloud Sharing Capabilities | Lined, 8.5"" x 11"", 36 Pg, Infinity Black"
B07DPLK7RL,"Five Star Spiral Notebook + Study App, 3 Subject, College Ruled Paper, Fights Ink Bleed, Water Resistant Cover, 8-1/2"" x 11"", 150 Sheets, Purple (38746)",Books,Unknown,4.78,9.99,,8281,FALSE,FALSE,FALSE,108,Available,https://images.pexels.com/photos/574283/pexels-photo-574283.jpeg,"Premium quality Five Star Spiral Notebook + Study App, 3 Subject, College Ruled Paper, Fights Ink Bleed, Water Resistant Cover, 8-1/2"" x 11"", 150 Sheets, Purple (38746)"
B0B7DQ3R84,"Lined Journal Notebook, 200 Pages, Leather Hardcover Notebooks, A5 College Ruled Thick Classic with Pen Loop Notebook Journals for Writing, for Women Men Office School, 5.75'' X 8.38'', Brown",Books,Unknown,7.99,7.99,,1373,FALSE,FALSE,FALSE,33,Available,https://images.pexels.com/photos/8250997/pexels-photo-8250997.jpeg,"Premium quality Lined Journal Notebook, 200 Pages, Leather Hardcover Notebooks, A5 College Ruled Thick Classic with Pen Loop Notebook Journals for Writing, for Women Men Office School, 5.75'' X 8.38'', Brown"
B08VF9B772,"Oxford Spiral Notebook, 1 Subject, College Ruled Paper, 8 x 10-1/2 Inch, Pastel Pink, Orange, Yellow, Green, Blue and Purple, 70 Sheets (63756), Set of 6",Books,Unknown,10.53,13.49,,7306,FALSE,FALSE,FALSE,261,Available,https://images.pexels.com/photos/8099385/pexels-photo-8099385.jpeg,"Premium quality Oxford Spiral Notebook, 1 Subject, College Ruled Paper, 8 x 10-1/2 Inch, Pastel Pink, Orange, Yellow, Green, Blue and Purple, 70 Sheets (63756), Set of 6"
B0CLVBLNQC,Aesthetic Thick Spiral Notebook Journal For Women in B5 Format - Modern Linen Hardcover College Ruled Note Book With 300 Lined Pages - Perfect For Writing And Staying Organized at Work or School,Books,Unknown,14.99,14.99,,603,FALSE,FALSE,FALSE,284,Available,https://images.pexels.com/photos/12561283/pexels-photo-12561283.jpeg,Premium quality Aesthetic Thick Spiral Notebook Journal For Women in B5 Format - Modern Linen Hardcover College Ruled Note Book With 300 Lined Pages - Perfect For Writing And Staying Organized at Work or School
B0CX1RDX77,"Lined Spiral Journal Notebook, A5 Hardcover Spiral Journals for Women Men, 150 Numbered Pages Spiral Bound Notebook, 100 GSM College Ruled Notebooks for Writing Note Taking 5.75"" x 8.38"", Olive Green",Books,Unknown,5.99,10.39,,163,FALSE,FALSE,FALSE,72,Available,https://images.pexels.com/photos/5861185/pexels-photo-5861185.jpeg,"Premium quality Lined Spiral Journal Notebook, A5 Hardcover Spiral Journals for Women Men, 150 Numbered Pages Spiral Bound Notebook, 100 GSM College Ruled Notebooks for Writing Note Taking 5.75"" x 8.38"", Olive Green"
B01E3UIR02,"Five Star Spiral Notebooks + Study App, 6 Pack, 1 Subject, Wide Ruled Paper, Fights Ink Bleed, Water Resistant Cover, 8-1/2"" x 10"", 100 Sheets, Black, Red, Yellow, Purple, Green, Blue (38042)",Books,Unknown,17.51,23.99,,2285,FALSE,FALSE,FALSE,111,Available,https://images.pexels.com/photos/4925628/pexels-photo-4925628.jpeg,"Premium quality Five Star Spiral Notebooks + Study App, 6 Pack, 1 Subject, Wide Ruled Paper, Fights Ink Bleed, Water Resistant Cover, 8-1/2"" x 10"", 100 Sheets, Black, Red, Yellow, Purple, Green, Blue (38042)"
B0CWS28VK1,"Five Star Spiral Notebooks + Study App, 4 Pack, 1 Subject, College Ruled Paper, 8-1/2"" x 11"", 100 Sheets, Purple, Pink, White, Green (820337-ECM)",Books,Unknown,14.99,14.99,,305,FALSE,FALSE,FALSE,283,Available,https://images.pexels.com/photos/8099385/pexels-photo-8099385.jpeg,"Premium quality Five Star Spiral Notebooks + Study App, 4 Pack, 1 Subject, College Ruled Paper, 8-1/2"" x 11"", 100 Sheets, Purple, Pink, White, Green (820337-ECM)"
B00TES8E7U,"Maruman MNEMOSYNE Notebook 11.69 x 8.66 Inches (A4), 7mm ruled 36-line, 70 Sheets (N199A), white",Books,Unknown,18.26,20.28,,333,FALSE,FALSE,FALSE,54,Available,https://images.pexels.com/photos/7034647/pexels-photo-7034647.jpeg,"Premium quality Maruman MNEMOSYNE Notebook 11.69 x 8.66 Inches (A4), 7mm ruled 36-line, 70 Sheets (N199A), white"
B09NS6VP4W,"SUIN Hardcover-Journal-Notebooks, 6 Packs A5 Lined Journals Notebook for Writing 200 Pages, 8.2 x 5.5 inch, 6 Colors Classic Ruled Notebooks for Work/Travel/College",Books,Unknown,36.99,39.96,,1106,FALSE,FALSE,FALSE,225,Available,https://images.pexels.com/photos/12039670/pexels-photo-12039670.jpeg,"Premium quality SUIN Hardcover-Journal-Notebooks, 6 Packs A5 Lined Journals Notebook for Writing 200 Pages, 8.2 x 5.5 inch, 6 Colors Classic Ruled Notebooks for Work/Travel/College"
B07CFN85RS,"Oxford Stone Paper Notebook, School Notebooks, Journal for Writing, 8-1/2"" x 11"", Blue Cover, 60 Sheets, 2 Pack (161646)",Books,Unknown,14.79,24.83,,5997,FALSE,FALSE,FALSE,100,Available,https://images.pexels.com/photos/3650937/pexels-photo-3650937.jpeg,"Premium quality Oxford Stone Paper Notebook, School Notebooks, Journal for Writing, 8-1/2"" x 11"", Blue Cover, 60 Sheets, 2 Pack (161646)"
B08ZDNBX2P,"LEUCHTTURM1917 The Official Bullet Journal Edition 2 - Notebook Built for BuJo, Medium A5 204 Pages of 120gsm Paper, with Bujo Pocket Guide (Black)",Books,Unknown,30.24,30.24,,1201,FALSE,FALSE,FALSE,69,Available,https://images.pexels.com/photos/8250997/pexels-photo-8250997.jpeg,"Premium quality LEUCHTTURM1917 The Official Bullet Journal Edition 2 - Notebook Built for BuJo, Medium A5 204 Pages of 120gsm Paper, with Bujo Pocket Guide (Black)"
B0D5DFGNXZ,"Spiral Notebook - Lined Journal Notebooks, 8.3'' x 6'', Classic Notebook with Thick Paper",Books,Unknown,2.49,3.99,,0,FALSE,FALSE,FALSE,21,Available,https://images.pexels.com/photos/15422314/pexels-photo-15422314.jpeg,"Premium quality Spiral Notebook - Lined Journal Notebooks, 8.3'' x 6'', Classic Notebook with Thick Paper"
8883707168,"Moleskine Classic Notebook, Soft Cover, Large (5"" x 8.25"") Ruled/Lined, Black, 192 pages",Beauty,Unknown,10.11,20.08,,26578,FALSE,FALSE,FALSE,73,Available,https://images.pexels.com/photos/627530/pexels-photo-627530.jpeg,"Premium quality Moleskine Classic Notebook, Soft Cover, Large (5"" x 8.25"") Ruled/Lined, Black, 192 pages"
B09FG45HFT,"Yansanido Spiral Notebook, 4 Pcs 8.3 Inch x 5.9 Inch A5 Thick Plastic Hardcover 7mm College Ruled 4 Color 80 Sheets -160 Pages Journals for Study and Notes (4)",Books,Unknown,9.99,12.99,,2335,FALSE,FALSE,FALSE,125,Available,https://images.pexels.com/photos/8099385/pexels-photo-8099385.jpeg,"Premium quality Yansanido Spiral Notebook, 4 Pcs 8.3 Inch x 5.9 Inch A5 Thick Plastic Hardcover 7mm College Ruled 4 Color 80 Sheets -160 Pages Journals for Study and Notes (4)"
B096WJ89YR,LEUCHTTURM1917-120G Special Edition - Medium A5 Ruled Hardcover Notebook (Black) - 203 Numbered Pages with 120gsm Paper,Books,Unknown,28.95,28.95,,1663,FALSE,FALSE,FALSE,279,Available,https://images.pexels.com/photos/9291615/pexels-photo-9291615.jpeg,Premium quality LEUCHTTURM1917-120G Special Edition - Medium A5 Ruled Hardcover Notebook (Black) - 203 Numbered Pages with 120gsm Paper
